20000,18819.4,18181.7,9.68469,7.33771,6.6601,12/16/2018 00:01:52
19282.4,18326.4,18179.4,7.87405,6.06764,6.6085,12/16/2018 00:01:52
17594.9,17409.7,17965.3,3.72184,3.78179,6.04392,12/16/2018 00:01:53
15826.4,15708.3,15949.1,-0.403626,0.0765608,1.09544,12/16/2018 00:01:53
14321.8,13425.9,14351.9,-1.27789,-3.01535,0.14499,12/16/2018 00:01:54
12822.9,12527.8,13627.3,-4.87643,-5.16037,-1.59431,12/16/2018 00:01:54
12251.2,12409.7,12653.9,-6.18139,-5.3847,-3.92376,12/16/2018 00:01:55
13009.3,14678.2,14085.6,-4.23616,0.206651,-0.369917,12/16/2018 00:01:55
13334.5,14839.1,14612.3,-3.37038,0.262231,0.938756,12/16/2018 00:01:56
12614.6,14327.5,14731.5,-5.06421,-0.643671,1.16331,12/16/2018 00:01:56
12258.1,14097.2,14927.1,-5.85811,-1.19411,1.17131,12/16/2018 00:01:57
11658.6,13615.7,14478,-7.24021,-2.35172,0.637864,12/16/2018 00:01:57
10405.1,14280.1,14513.9,-10,-0.705795,0.738009,12/16/2018 00:01:58
9793.98,14502.3,15019.7,-10,-0.155563,1.20272,12/16/2018 00:01:58
8937.5,13978,14443.3,-10,-1.4309,0.582941,12/16/2018 00:01:59
9175.93,14224.5,14747.7,-10,-0.814812,1.22055,12/16/2018 00:01:59
10311.3,14827.5,15442.1,-9.76468,0.35215,1.22548,12/16/2018 00:02:00
11416.7,15691,16290.5,-6.98691,0.347989,2.18196,12/16/2018 00:02:00
14232.6,16579.9,16724.5,-0.0728812,2.00106,3.23468,12/16/2018 00:02:01
14872.7,17174.8,16748.8,1.04383,3.43056,3.27854,12/16/2018 00:02:01
14406.3,16600.7,16810.2,0.294898,1.99758,3.41318,12/16/2018 00:02:02
14219.9,15188.7,16298.6,-0.183431,0.272283,2.15103,12/16/2018 00:02:02
14181.7,14600.7,15835.6,-0.295049,0.0311168,1.1779,12/16/2018 00:02:03
14420.1,15209.5,16588,0.269181,0.276417,2.86313,12/16/2018 00:02:03
14340.3,14828.7,16824.1,0.0523973,0.277041,3.42973,12/16/2018 00:02:04
14476.9,14560.2,16910.9,0.366047,-0.0631355,3.62737,12/16/2018 00:02:04
14768.5,14879.6,17113.4,0.888139,0.281635,4.10604,12/16/2018 00:02:05
15000,15166.7,16923.6,0.861836,0.281945,3.6246,12/16/2018 00:02:05
14598.4,15743.1,16673.6,0.58914,0.28224,3.00256,12/16/2018 00:02:06
14744.2,15100.7,15798.6,0.815513,0.282521,1.11153,12/16/2018 00:02:06
14913.2,15296.3,16064.8,0.792709,0.282788,1.52732,12/16/2018 00:02:07
14938.7,15524.3,15085.6,0.771018,0.283042,1.13497,12/16/2018 00:02:07
14826.4,15164.4,14057.9,0.750385,0.283284,-0.417069,12/16/2018 00:02:08
14026.6,14692.1,12324.1,-0.910471,0.264331,-4.6147,12/16/2018 00:02:08
14311.3,14203.7,9890.05,-0.218647,-0.925699,-10,12/16/2018 00:02:09
14630.8,15096.1,10509.3,0.550633,0.296312,-8.80498,12/16/2018 00:02:09
15221.1,14694.4,11072.9,0.702459,0.282154,-7.33001,12/16/2018 00:02:10
14766.2,14633.1,11969.9,0.684688,0.132191,-5.06318,12/16/2018 00:02:10
14766.2,15509.3,13395.8,0.667783,0.296309,-1.53469,12/16/2018 00:02:11
15225.7,16163.2,14274.3,0.651703,0.937138,0.620709,12/16/2018 00:02:11
14895.8,15863.4,14189.8,0.636407,0.288573,0.406251,12/16/2018 00:02:12
15675.9,16318.3,13952.5,0.621858,1.3079,-0.178265,12/16/2018 00:02:12
15625,17246.5,14251.2,0.608018,3.55988,0.549234,12/16/2018 00:02:13
15569.4,17055.6,14290.5,0.594853,3.06188,0.637197,12/16/2018 00:02:13
15795.1,17085.6,14709.5,0.582331,3.10954,1.62653,12/16/2018 00:02:14
16151.6,16472.2,13945.6,1.18369,1.58975,-0.230691,12/16/2018 00:02:14
16585.6,17380.8,14812.5,2.22404,3.79629,1.60892,12/16/2018 00:02:15
16979.2,17841.4,14715.3,3.15596,4.88944,1.59093,12/16/2018 00:02:15
16697.9,17355.3,15451.4,2.43521,3.66581,1.57382,12/16/2018 00:02:16
16781.2,16761.6,14215.3,2.61214,2.19449,0.376129,12/16/2018 00:02:16
16652.8,15952.5,13848.4,2.27242,0.21486,-0.521694,12/16/2018 00:02:17
15025.5,15504.6,13280.1,0.415905,0.0996281,-1.90137,12/16/2018 00:02:17
15064.8,14682.9,12754.6,0.41401,0.0714021,-3.16335,12/16/2018 00:02:18
15622.7,15186.3,12324.1,0.412208,0.126437,-4.18262,12/16/2018 00:02:18
15354.2,15702.5,13346.1,0.410494,0.138645,-1.65332,12/16/2018 00:02:19
14740.7,15840.3,13778.9,0.408863,0.150259,-0.587875,12/16/2018 00:02:19
12799.8,14953.7,13642.4,-4.22412,0.161305,-0.922056,12/16/2018 00:02:20
10941,14170.1,13211.8,-8.70937,-1.11962,-1.96974,12/16/2018 00:02:20
11945.6,14890,13743.1,-6.17294,0.194824,-0.663158,12/16/2018 00:02:21
13697.9,15327.5,13603,-1.84475,0.20347,-1.007,12/16/2018 00:02:21
14523.1,15714.1,13405.1,0.176858,0.211695,-1.48873,12/16/2018 00:02:22
12777.8,15502.3,13252.3,-4.08808,0.219519,-1.85608,12/16/2018 00:02:22
14584.5,16106.5,15052.1,0.347827,0.73022,1.68033,12/16/2018 00:02:23
16112.3,17370.4,17099.5,1.13233,3.8127,4.57537,12/16/2018 00:02:23
14725.7,17042.8,16230.3,0.593189,2.98533,2.40017,12/16/2018 00:02:24
13700.2,15769.7,15375,-1.85896,0.180962,1.56303,12/16/2018 00:02:24
13487.3,14765,13393.5,-1.39321,0.191488,-0.668565,12/16/2018 00:02:25
13000,14794,13430.6,-2.57644,0.201501,-0.577161,12/16/2018 00:02:25
12915.5,14687.5,13380.8,-2.76657,0.211025,-0.698689,12/16/2018 00:02:26
12722.2,14577.5,13153.9,-3.22112,0.220085,-1.25096,12/16/2018 00:02:26
12429.4,14114.6,12721.1,-3.91492,-0.223215,-2.30021,12/16/2018 00:02:27
12878.5,14201.4,11923.6,-2.79495,0.00110909,-4.22819,12/16/2018 00:02:27
13162,13537,10691,-2.09144,-1.6082,-7.19871,12/16/2018 00:02:28
12858.8,10512.7,9643.52,-2.82633,-8.95363,-9.69026,12/16/2018 00:02:28
14650.5,12335.6,12259.3,0.69728,-4.41221,-3.2323,12/16/2018 00:02:29
13616.9,10691,10082.2,-0.993236,-8.37356,-8.52617,12/16/2018 00:02:29
13022,11120.4,7913.19,-2.45077,-7.24251,-10,12/16/2018 00:02:30
13688.7,11289.4,8908.56,-0.818777,-6.76238,-10,12/16/2018 00:02:30
16726.9,14818.3,11960.6,1.70148,0.634916,-3.60538,12/16/2018 00:02:31
17706,15741.9,11869.2,4.05259,0.616214,-3.8294,12/16/2018 00:02:31
17123.8,15606.5,10482.6,2.57609,0.598424,-7.20876,12/16/2018 00:02:32
19020.8,17416.7,16835.6,7.15979,3.30315,3.43399,12/16/2018 00:02:32
20000,18068.3,19987.3,9.46216,4.84783,10,12/16/2018 00:02:33
19731.5,16541.7,18016.2,8.70477,1.07006,6.06026,12/16/2018 00:02:33
19262.7,16802.1,18963,7.47255,1.68887,8.27467,12/16/2018 00:02:34
18673.6,16429.4,18635.4,5.96431,0.759108,7.36524,12/16/2018 00:02:34
19881.9,17391.2,19500,8.85626,3.09231,9.376,12/16/2018 00:02:35
19776.6,17832.2,17731.5,8.52037,4.13306,4.95355,12/16/2018 00:02:35
19689.8,18702.5,19752.3,8.23758,6.21167,9.81718,12/16/2018 00:02:36
19807.9,16758.1,20000,8.4612,1.41108,10,12/16/2018 00:02:36
20000,15813.7,20000,8.86703,0.284948,10,12/16/2018 00:02:37
19941,15432.6,20000,8.66054,0.287262,10,12/16/2018 00:02:37
19994.2,15688.7,20000,8.73376,0.289464,9.91467,12/16/2018 00:02:38
19769.7,15336.8,20000,8.13296,0.291558,9.82697,12/16/2018 00:02:38
19998.8,10489,20000,8.64768,-8.995,9.74514,12/16/2018 00:02:39
18671.3,12741.9,20000,5.36621,-3.40851,9.66887,12/16/2018 00:02:39
16114.6,15292.8,19927.1,0.10023,0.422937,10,12/16/2018 00:02:40
14809,12791.3,17901.6,-0.377742,-4.2359,5.35811,12/16/2018 00:02:40
14893.5,12598.4,15334.5,-0.329545,-4.66555,0.460682,12/16/2018 00:02:41
14775.5,15438.7,16010.4,-0.283699,0.499183,0.761862,12/16/2018 00:02:41
